Time, ConePendulum1.theta, ConePendulum1.x, ConePendulum1.y, ConePendulum1.z, ConePendulum1.beta
2.22566128730774, 0.4164630458155404, 0.1939407912891238, 0.438445879436809, 0.8775831472168502, 0.4999987791073184
2.32566128730774, 0.08229158253971243, 0.03940809809850053, 0.4778022337075061, 0.8775830600395479, 0.49999896094469565
2.42566128730774, -0.25187974384186845, -0.11948457676353062, 0.46429691582105753, 0.8775829361802187, 0.4999992192945864
2.52566128730774, -0.586050901362588, -0.2651581475314399, 0.39942406841546557, 0.8775827997221303, 0.4999995039232448
2.6256612873077403, -0.9202218908892444, -0.3814960050987364, 0.2903608836867784, 0.8775826771981875, 0.49999975948748904
2.7256612873077404, -1.254392745953273, -0.45562708461765633, 0.14917356744197402, 0.8775825924318746, 0.49999993629562617
2.8256612873077405, -1.5885635262307216, -0.47934986962887516, -0.008517601012050197, 0.8775825619050209, 0.49999999996944633
2.9256612873077406, -1.9227343059387996, -0.4500397802385564, -0.16526642491989174, 0.8775825915530855, 0.4999999381286309
3.0256612873077406, -2.2569051594051763, -0.3709395488590236, -0.30373096411056405, 0.8775826756110967, 0.4999997627978915
3.1256612873077407, -2.5910761466158454, -0.25080045475458707, -0.40859217444187274, 0.877582797734638, 0.4999995080688189
3.225661287307741, -2.9252473015515466, -0.10291411267098137, -0.4682487363067251, 0.8775829341779041, 0.4999992234710794
3.325661287307741, 3.023766681599009, 0.056358058697813095, -0.4761005616569297, 0.8775830584108663, 0.49999896434185453
3.425661287307741, 2.68959521998686, 0.20939498844965898, -0.4312789818451332, 0.8775831462777715, 0.49999878106608087
3.525661287307741, 2.355423679053447, 0.3392654559865526, -0.33874283953659395, 0.8775831806939567, 0.4999987092796166
3.625661287307741, 2.0212521324837476, 0.43160126406403676, -0.2087298612445957, 0.8775831549677429, 0.4999987629402401
3.7256612873077413, 1.6870806550584168, 0.47618685137678735, -0.055624011239661826, 0.8775830741015186, 0.49999893161376385
3.8256612873077414, 1.3529093081133454, 0.4680894855603526, 0.10363586577090342, 0.8775829538190448, 0.49999918250294617
3.9256612873077414, 1.018738127613544, 0.40820500109620356, 0.2514300608411175, 0.8775828175081144, 0.49999946682467694
4.0256612873077415, 0.6845671171602673, 0.30315870154519264, 0.3714073517761287, 0.8775826916730274, 0.49999972929542474
4.125661287307741, 0.35039624729102364, 0.16457238231815927, 0.4502940259257433, 0.8775826007810955, 0.49999991888057155
4.225661287307741, 0.01622546120844481, 0.007778559145720066, 0.47936243073940044, 0.8775825625052209, 0.49999999871753126
4.3256612873077405, -0.31794531417596994, -0.1498758500001562, 0.4553965715086681, 0.8775825842875878, 0.4999999532832228
4.42566128730774, -0.6521161540306094, -0.290948714683328, 0.3810479195187444, 0.877582661892631, 0.4999997914122855
4.52566128730774, -0.9862871209881389, -0.3998324164663231, 0.26454206203429337, 0.8775827802306428, 0.49999954457920237
4.625661287307739, -1.32045825296732, -0.4644806050499951, 0.11876865144075942, 0.8775829162918646, 0.4999992607783626
4.725661287307739, -1.654629555800113, -0.4777409425358255, -0.04014465561808658, 0.8775830436205375, 0.49999899519201824
4.825661287307739, -1.9888010020977032, -0.43814639002661526, -0.1946164889065736, 0.8775831374589662, 0.4999987994606471
4.925661287307738, -2.322972536575994, -0.3500774998219715, -0.32755687608313305, 0.8775831795613772, 0.49999871164198995
5.025661287307738, -2.6571440868051233, -0.22327776594036397, -0.42425797984755614, 0.8775831617415815, 0.4999987488111347
5.125661287307738, -2.9913155772928532, -0.07177565619705993, -0.47402128620294803, 0.8775830874646482, 0.4999989037404968
5.225661287307737, 2.957698363016191, 0.08766741535895557, -0.4713412277652266, 0.8775829711731246, 0.4999991463052369
5.325661287307737, 2.623527159602186, 0.23741147419618314, -0.41651429602471496, 0.8775828354788118, 0.49999942934082586
5.425661287307737, 2.2893561277014163, 0.36088957719879544, -0.31560625129157244, 0.8775827067661233, 0.49999969781378134
5.525661287307736, 1.9551852420216163, 0.4444407004776532, -0.1797810509366195, 0.8775826100619004, 0.4999998995223903
5.625661287307736, 1.6210144488395768, 0.47882113947867305, -0.024065731955746017, 0.877582564169195, 0.49999999524676486
5.7256612873077355, 1.2868436764471722, 0.46022720052063065, 0.1343121091790895, 0.8775825780112134, 0.4999999663746715
5.825661287307735, 0.952672849094223, 0.3907160301996436, 0.27783030450467733, 0.877582648896313, 0.49999981852040043
5.925661287307735, 0.6185019017172227, 0.27797801978994513, 0.39061069433167217, 0.8775827630414067, 0.49999958043304943
6.025661287307734, 0.2843307925901745, 0.1344859664805874, 0.4601758158741182, 0.8775828982519953, 0.4999992984065063
6.125661287307734, -0.049840488562254405, -0.02388486902910418, 0.47882934494515433, 0.877583028237703, 0.4999990272780487
6.225661287307734, -0.3840119185667784, -0.1796131305022731, 0.4445075671853139, 0.8775831277241871, 0.499998819765782
6.325661287307733, -0.7181834453073153, -0.315469839292517, 0.3610076831570056, 0.8775831773674587, 0.499998716218141
6.425661287307733, -1.052354997858516, -0.41642451115927087, 0.23756769687808538, 0.877583167515082, 0.49999873676856843
6.525661287307733, -1.3865265002766032, -0.47130804029085266, 0.08784437151008916, 0.8775831000829457, 0.49999887742082433
6.625661287307732, -1.720697886366005, -0.47404838543698574, -0.07159767535965203, 0.8775829881827022, 0.49999911082609894
6.725661287307732, -2.054869112550418, -0.4243423527291412, -0.2231185846050469, 0.8775828535723209, 0.4999993916008074
6.825661287307732, -2.3890401663456595, -0.32768915110986147, -0.349954833578862, 0.8775827224254642, 0.49999966515104477
6.925661287307731, -2.723211068786857, -0.19478200126764117, -0.43807387120309266, 0.8775826202422817, 0.499999878287845
7.025661287307731, -3.0573818703381734, -0.040325099273657385, -0.47772662125664356, 0.8775825668911622, 0.499999989569205
7.1256612873077305, 2.89163266609913, 0.11859318474302344, -0.4645260859691732, 0.8775825727455322, 0.499999977357986
7.22566128730773, 2.5574618500948167, 0.26439089051056697, -0.39993271038495337, 0.8775826366668693, 0.49999984402894454
7.32566128730773, 2.2232909215583296, 0.3809376627310021, -0.29109280416951205, 0.877582746226116, 0.49999961550690725
7.4256612873077295, 1.8891198351003198, 0.4553393424618053, -0.1500478981058189, 0.8775828801204343, 0.499999336225901
7.525661287307729, 1.5549485760376947, 0.4793645113187689, 0.007597485347075114, 0.8775830123153701, 0.4999990604893808
7.625661287307729, 1.2207771632485944, 0.45035516365756434, 0.1644022479643197, 0.8775831171070048, 0.4999988419114632
7.725661287307728, 0.8866056455017343, 0.37152076091449965, 0.30301831085153214, 0.8775831741198069, 0.49999872299220527
7.825661287307728, 0.5524340919737539, 0.2515831436200954, 0.40810990872257646, 0.8775831722684071, 0.4999987268539189
7.925661287307728, 0.21826257879838734, 0.10381159153734043, 0.46805024852851074, 0.8775831119129878, 0.4999988527453205
8.025661287307727, -0.11590882573710179, -0.055445212629670414, 0.4762078307856654, 0.8775830047892117, 0.4999990761876916
8.125661287307727, -0.4500800744697145, -0.20856790600011865, 0.4316801267597458, 0.8775828717263205, 0.4999993537346134
8.225661287307727, -0.7842511505309815, -0.3386157548908036, 0.33939344050255366, 0.8775827385970913, 0.4999996314197638
8.325661287307726, -1.1184220706266437, -0.4312008943330695, 0.20955790128150664, 0.8775826312871349, 0.49999985525015717
8.425661287307726, -1.4525928817881713, -0.476080140682219, 0.05653787508214538, 0.8775825706616981, 0.49999998170450927
8.525661287307726, -1.786763652227848, -0.46828826092547304, -0.10273723827896046, 0.8775825685086323, 0.499999986195438
8.625661287307725, -2.1209344580756104, -0.40868731113831935, -0.2506460005270319, 0.8775826252463831, 0.4999998678501395
8.725661287307725, -2.4551053685764552, -0.30387126239984663, -0.3708244978010723, 0.8775827298426663, 0.49999964968001526
8.825661287307724, -2.78927643262658, -0.16543646615620927, -0.44997677280109233, 0.8775828619596325, 0.4999993741062843
8.925661287307724, -3.123447669266068, -0.008698677122396371, -0.47934582329332337, 0.8775829959084019, 0.4999990947115789
9.025661287307724, 2.825566243202853, 0.14900141579335055, -0.4556824231630642, 0.8775831056440269, 0.4999988658213324
9.125661287307723, 2.491394735674557, 0.29021667712592697, -0.3816045863845422, 0.8775831698296567, 0.4999987319407488
9.225661287307723, 2.157223182518386, 0.3993237791553041, -0.2653079128650248, 0.877583175985234, 0.499998719101233
9.325661287307723, 1.8230516597958117, 0.46425167496482195, -0.11965886790685117, 0.8775831229140679, 0.4999988297988929
9.425661287307722, 1.488880237650505, 0.4778170688434502, 0.039228689598484634, 0.8775830209354778, 0.4999990425092733
9.525661287307722, 1.1547089666695523, 0.43851914013846105, 0.1937762501575072, 0.8775828898782838, 0.4999993158726642
9.625661287307722, 0.8205378680474092, 0.3507055964204667, 0.3268854422738397, 0.8775827552252841, 0.49999959673616196
9.725661287307721, 0.48636692946505583, 0.22409167897401736, 0.42382971090021243, 0.8775826431583799, 0.49999983048875535
9.825661287307721, 0.1521961074855364, 0.07268532719659435, 0.4738836001020552, 0.8775825754677673, 0.4999999716798672
9.92566128730772, -0.18197466400003087, -0.08676258969044874, 0.4715093785761319, 0.8775825653150573, 0.4999999928566914
10, -0.4303929260357582, -0.20002969684237287, 0.4357027729999136, 0.8775825966718654, 0.4999999274517265
