Time, InitialDerivativeIntegrator1_init_cond, InitialDerivativeIntegrator1_t_o, x1, x2
3.7299999999999645, 0, 2, 0.9760071679221326, 1.0239916244186582
3.7399999999999642, 0, 2, 0.9762459006001127, 1.0237529037570887
3.749999999999964, 0, 2, 0.9764822578481582, 1.0235165584058883
3.759999999999964, 0, 2, 0.9767162633021927, 1.0232825647303234
3.7699999999999636, 0, 2, 0.9769479403629587, 1.0230508993308292
3.7799999999999634, 0, 2, 0.9771773121983572, 1.0228215390406707
3.789999999999963, 0, 2, 0.9774044017457649, 1.0225944609236264
3.799999999999963, 0, 2, 0.9776292317143276, 1.0223696422716928
3.8099999999999627, 0, 2, 0.9778518245872314, 1.0221470606028158
3.8199999999999625, 0, 2, 0.978072202623951, 1.0219266936586409
3.8299999999999623, 0, 2, 0.9782903878624756, 1.0217085194022886
3.839999999999962, 0, 2, 0.9785064021215126, 1.0214925160161492
3.849999999999962, 0, 2, 0.9787202670026699, 1.0212786618997025
3.8599999999999617, 0, 2, 0.9789320038926155, 1.0210669356673567
3.8699999999999615, 0, 2, 0.9791416339652166, 1.0208573161463108
3.8799999999999613, 0, 2, 0.979349178183657, 1.0206497823744356
3.889999999999961, 0, 2, 0.9795546573025332, 1.0204443135981796
3.899999999999961, 0, 2, 0.9797580918699301, 1.0202408892704922
3.9099999999999606, 0, 2, 0.9799595022294757, 1.0200394890487692
3.9199999999999604, 0, 2, 0.9801589085223754, 1.019840092792819
3.92999999999996, 0, 2, 0.9803563306894264, 1.0196426805628482
3.93999999999996, 0, 2, 0.9805517884730115, 1.019447232617468
3.9499999999999598, 0, 2, 0.9807453014190736, 1.0192537294117185
3.9599999999999596, 0, 2, 0.9809368888790703, 1.019062151595117
3.9699999999999593, 0, 2, 0.9811265700119087, 1.0188724800097204
3.979999999999959, 0, 2, 0.9813143637858619, 1.0186846956882103
3.989999999999959, 0, 2, 0.9815002889804653, 1.0184987798519967
3.9999999999999587, 0, 2, 0.9816843641883948, 1.0183147139093394
4.009999999999959, 0, 2, 0.9818666078173263, 1.0181324794534892
4.019999999999959, 0, 2, 0.9820470380917758, 1.017952058260847
4.0299999999999585, 0, 2, 0.982225673054923, 1.0177734322891419
4.039999999999958, 0, 2, 0.9824025305704144, 1.0175965836756262
4.049999999999958, 0, 2, 0.9825776283241503, 1.0174214947352898
4.059999999999958, 0, 2, 0.9827509838260536, 1.0172481479590911
4.069999999999958, 0, 2, 0.9829226144118204, 1.017076526012207
4.079999999999957, 0, 2, 0.9830925372446537, 1.0169066117322978
4.089999999999957, 0, 2, 0.9832607693169799, 1.0167383881277927
4.099999999999957, 0, 2, 0.9834273274521478, 1.01657183837619
4.109999999999957, 0, 2, 0.983592228306111, 1.0164069458223737
4.119999999999957, 0, 2, 0.9837554883690939, 1.0162436939769504
4.129999999999956, 0, 2, 0.98391712396724, 1.0160820665145973
4.139999999999956, 0, 2, 0.9840771512642452, 1.0159220472724326
4.149999999999956, 0, 2, 0.9842355862629741, 1.0157636202483973
4.159999999999956, 0, 2, 0.9843924448070598, 1.0156067695996558
4.1699999999999555, 0, 2, 0.9845477425824888, 1.015451479641011
4.179999999999955, 0, 2, 0.9847014951191693, 1.0152977348433363
4.189999999999955, 0, 2, 0.9848537177924843, 1.0151455198320225
4.199999999999955, 0, 2, 0.9850044258248295, 1.0149948193854406
4.209999999999955, 0, 2, 0.9851536342871348, 1.014845618433419
4.2199999999999545, 0, 2, 0.985301358100372, 1.0146979020557367
4.229999999999954, 0, 2, 0.985447612037047, 1.0145516554806318
4.239999999999954, 0, 2, 0.9855924107226763, 1.0144068640833237
4.249999999999954, 0, 2, 0.9857357686372505, 1.0142635133845506
4.259999999999954, 0, 2, 0.9858777001166817, 1.014121589049122
4.269999999999953, 0, 2, 0.9860182193542374, 1.013981076884485
4.279999999999953, 0, 2, 0.9861573404019595, 1.013841962839305
4.289999999999953, 0, 2, 0.9862950771720699, 1.01370423300206
4.299999999999953, 0, 2, 0.9864314434383615, 1.0135678735996507
4.3099999999999525, 0, 2, 0.9865664528375759, 1.0134328709960219
4.319999999999952, 0, 2, 0.9867001188707666, 1.0132992116907997
4.329999999999952, 0, 2, 0.9868324549046493, 1.013166882317941
