Time, model.cp.theta, model.cp.x, model.cp.y, model.cp.z, model.cp.beta
7.459999999999885, 1.774369745872508, 0.46952493514579957, -0.09692544275686729, 0.877582927034658, 0.4999992383706948
7.469999999999885, 1.7409526217134357, 0.47250114175837293, -0.08118407208878471, 0.8775829405111046, 0.4999992102610832
7.479999999999885, 1.7075354958433373, 0.47494975354802266, -0.06535205210976153, 0.8775829538509254, 0.4999991824364485
7.489999999999885, 1.6741183682813336, 0.4768680364174134, -0.04944706084451952, 0.8775829670277556, 0.4999991549517836
7.4999999999998845, 1.640701239049885, 0.47825384843408875, -0.03348685779535174, 0.8775829800155525, 0.4999991278614095
7.509999999999884, 1.6072841081747484, 0.4791056422219911, -0.017489264111896156, 0.8775829927886466, 0.4999991012188678
7.519999999999884, 1.5738669756849355, 0.4794224666891022, -0.0014721426920893243, 0.8775830053217933, 0.49999907507681524
7.529999999999884, 1.5404498416126444, 0.4792039680892781, 0.014546621763492468, 0.8775830175902221, 0.49999904948691914
7.539999999999884, 1.507032705993207, 0.4784503904170916, 0.030549142721615206, 0.8775830295696851, 0.4999990244997557
7.5499999999998835, 1.4736155688650066, 0.47716257513524263, 0.046517551788414595, 0.8775830412365067, 0.4999990001647097
7.559999999999883, 1.4401984302694075, 0.47534196023484315, 0.06243401866114992, 0.8775830525676279, 0.49999897652987735
7.569999999999883, 1.4067812902506802, 0.47299057862962585, 0.07828077103741388, 0.8775830635406541, 0.49999895364197067
7.579999999999883, 1.3733641488559087, 0.47011105588586966, 0.09404011445957482, 0.877583074133898, 0.4999989315462256
7.589999999999883, 1.339947006134888, 0.46670660729057795, 0.10969445207229081, 0.8775830843264233, 0.4999989102863124
7.599999999999882, 1.3065298621400416, 0.46278103426118655, 0.1252263042710196, 0.8775830940980851, 0.4999988899042494
7.609999999999882, 1.273112716926309, 0.4583387201008058, 0.14061832821961143, 0.8775831034295708, 0.49999887044032
7.619999999999882, 1.2396955705510344, 0.4533846251037414, 0.15585333721517483, 0.8775831123024377, 0.4999988519329928
7.629999999999882, 1.206278423073868, 0.44792428101675985, 0.17091431987859135, 0.8775831206991491, 0.499998834418846
7.6399999999998816, 1.1728612745566267, 0.4419637848622771, 0.18578445914927383, 0.8775831286031099, 0.4999988179324948
7.649999999999881, 1.1394441250631886, 0.4355097921303781, 0.20044715106292801, 0.8775831359986987, 0.4999988025065229
7.659999999999881, 1.1060269746593605, 0.42856950934726024, 0.214886023291377, 0.8775831428712988, 0.4999987881714184
7.669999999999881, 1.072609823412747, 0.4211506860284036, 0.22908495342373636, 0.8775831492073269, 0.4999987749555134
7.679999999999881, 1.039192671392619, 0.41326160602545237, 0.243028086968529, 0.8775831549942609, 0.499998762884928
7.6899999999998805, 1.0057755186697783, 0.40491107827646994, 0.25669985505664084, 0.8775831602206631, 0.49999875198351856
7.69999999999988, 0.9723583653164162, 0.39610842696989446, 0.2700849918253529, 0.8775831648762041, 0.4999987422728308
7.70999999999988, 0.9389412114059638, 0.38686348113317687, 0.2831685514640395, 0.8775831689516828, 0.49999873377205706
7.71999999999988, 0.9055240570129605, 0.3771865636577341, 0.2959359249024914, 0.8775831724390442, 0.4999987264979983
7.72999999999988, 0.8721069022128943, 0.36708847977245923, 0.3083728561232476, 0.877583175331396, 0.49999872046503113
7.739999999999879, 0.8386897470820635, 0.3565805049786721, 0.3204654580797052, 0.8775831776230216, 0.49999871568507914
7.749999999999879, 0.8052725916974125, 0.3456743724599684, 0.3322002282022494, 0.877583179309392, 0.4999987121675895
7.759999999999879, 0.7718554361363943, 0.3343822599810402, 0.3435640634750738, 0.8775831803871742, 0.49999870991951423
7.769999999999879, 0.7384382804768058, 0.3227167762900808, 0.35454427506687486, 0.8775831808542379, 0.4999987089452964
7.779999999999879, 0.7050211247966401, 0.3106909470399675, 0.36512860249907, 0.8775831807096602, 0.4999987092468615
7.789999999999878, 0.6716039691739325, 0.29831820024393824, 0.37530522733572763, 0.8775831799537269, 0.4999987108236136
7.799999999999878, 0.6381868136866046, 0.2856123512819992, 0.3850627863799229, 0.8775831785879318, 0.4999987136724362
7.809999999999878, 0.604769658412308, 0.27258758747480744, 0.394390384361783, 0.8775831766149743, 0.499998717787699
7.819999999999878, 0.5713525034282717, 0.2592584522422523, 0.4032776061040557, 0.877583174038754, 0.4999987231612685
7.8299999999998775, 0.5379353488111597, 0.2456398288644271, 0.4117145281516146, 0.8775831708643622, 0.4999987297825243
7.839999999999877, 0.5045181946369005, 0.23174692386310675, 0.41969172985192726, 0.877583167098073, 0.4999987376383801
7.849999999999877, 0.47110104098055594, 0.21759525002231309, 0.42720030387409624, 0.8775831627473302, 0.49999874671330946
7.859999999999877, 0.4376838879161575, 0.2032006090668981, 0.43423186615474596, 0.8775831578207324, 0.4999987569893766
7.869999999999877, 0.40426673551656755, 0.18857907401850746, 0.44077856525963627, 0.8775831523280166, 0.49999876844627184
7.879999999999876, 0.370849583853338, 0.17374697124861377, 0.4468330911505563, 0.8775831462800389, 0.49999878106135154
7.889999999999876, 0.3374324329965674, 0.15872086224865883, 0.4523886833477097, 0.8775831396887521, 0.4999987948096831
7.899999999999876, 0.3040152830147519, 0.143517525137656, 0.4574391384784769, 0.8775831325671837, 0.49999880966409427
7.909999999999876, 0.270598133974665, 0.12815393592791646, 0.46197881720411976, 0.8775831249294086, 0.4999988255952265
7.919999999999876, 0.23718098594121811, 0.11264724956979576, 0.46600265051670353, 0.8775831167905221, 0.4999988425715934
7.929999999999875, 0.20376383897732991, 0.0970147807966366, 0.4695061453991976, 0.8775831081666101, 0.4999988605596426
7.939999999999875, 0.1703466931438086, 0.08127398479129831, 0.472485389842437, 0.8775830990747168, 0.4999988795238224
7.949999999999875, 0.13692954849922784, 0.06544243769585008, 0.4749370572133429, 0.8775830895328115, 0.4999988994266517
7.959999999999875, 0.10351240509981278, 0.04953781698619792, 0.4768584099695236, 0.8775830795597529, 0.4999989202287944
7.9699999999998745, 0.07009526299932317, 0.03357788173355161, 0.478247302716108, 0.877583069175252, 0.49999894188913685
7.979999999999874, 0.036678122248953546, 0.01758045277478046, 0.4791021846013959, 0.8775830583998324, 0.49999896436486935
7.989999999999874, 0.0032609828972304665, 0.001563392813789205, 0.4794221010486531, 0.8775830472547911, 0.4999989876115706
7.999999999999874, -0.03015615501008358, -0.014455413523863377, 0.47920669482211364, 0.8775830357621549, 0.4999990115832955
8.009999999999874, -0.06357329143008246, -0.03045807966083431, 0.4784562064259997, 0.8775830239446383, 0.4999990362326662
8.019999999999873, -0.09699042632279814, -0.04642673704005373, 0.47717147383611225, 0.8775830118255972, 0.4999990615109654
8.029999999999873, -0.1304075596512789, -0.06234355507667292, 0.47535393156429245, 0.8775829994289838, 0.49999908736823273
8.039999999999873, -0.16382469138166728, -0.07819076106762687, 0.47300560905679534, 0.877582986779299, 0.49999911375336364
8.049999999999873, -0.1972418214832679, -0.09395066003657587, 0.470129128428365, 0.8775829739015437, 0.4999991406142103
8.059999999999873, -0.23065894992859698, -0.1096056544920641, 0.46672770153454124, 0.8775829608211696, 0.49999916789768467
8.069999999999872, -0.2640760766934499, -0.1251382640768507, 0.46280512638546206, 0.8775829475640288, 0.49999919554986344
8.079999999999872, -0.29749320175694016, -0.1405311450864509, 0.45836578290517077, 0.8775829341563227, 0.4999992235160945
8.089999999999872, -0.3309103251015423, -0.15576710983510866, 0.45341462804115695, 0.8775829206245507, 0.49999925174110516
8.099999999999872, -0.3643274467131342, -0.17082914584757414, 0.44795719022959263, 0.8775829069954569, 0.4999992801691112
8.109999999999872, -0.39774456658101515, -0.18570043485524584, 0.4419995632224456, 0.8775828932959779, 0.49999930874392734
8.119999999999871, -0.4311616846979341, -0.20036437157548223, 0.43554839928335604, 0.8775828795531898, 0.4999993374090779
8.129999999999871, -0.46457880106009314, -0.21480458225309756, 0.42861090175987987, 0.8775828657942536, 0.49999936610790896
