Time, aircraft.y(0), aircraft.y(1)
1.6100000000000012, -0.05277521467127937, 0.0014039193918022194
1.6200000000000012, -0.05276482531133082, 0.001421466262879666
1.6300000000000012, -0.05275469100028222, 0.0014382042838861245
1.6400000000000012, -0.05274481715702759, 0.0014541649914486426
1.6500000000000012, -0.05273520807145888, 0.001469378987427965
1.6600000000000013, -0.05272586698796788, 0.0014838759510242025
1.6700000000000013, -0.05271679618460834, 0.0014976846517205905
1.6800000000000013, -0.05270799704808307, 0.0015108329629823381
1.6900000000000013, -0.05269947014471734, 0.001523347876631837
1.7000000000000013, -0.0526912152875764, 0.0015352555178256419
1.7100000000000013, -0.05268323159988127, 0.0015465811605626413
1.7200000000000013, -0.05267551757487315, 0.0015573492436567141
1.7300000000000013, -0.052668071132273106, 0.0015675833871109093
1.7400000000000013, -0.05266088967147989, 0.001577306408833804
1.7500000000000013, -0.052653970121644765, 0.0015865403416421753
1.7600000000000013, -0.052647308988758565, 0.0015953064504974801
1.7700000000000014, -0.052640902399882124, 0.001603625249926866
1.7800000000000014, -0.052634746144647526, 0.0016115165215825386
1.7900000000000014, -0.052628835714153645, 0.001618999331896297
1.8000000000000014, -0.05262316633737568, 0.001626092049788903
1.8100000000000014, -0.05261773301520459, 0.0016328123643966983
1.8200000000000014, -0.052612530552228434, 0.0016391773027805052
1.8300000000000014, -0.05260755358636418, 0.001645203247584361
1.8400000000000014, -0.05260279661644444, 0.0016509059546140365
1.8500000000000014, -0.052598254027860315, 0.001656300570307581
1.8600000000000014, -0.05259392011635783, 0.0016614016490723237
1.8700000000000014, -0.05258978911008178, 0.0016662231704648465
1.8800000000000014, -0.05258585518995762, 0.0016707785561924243
1.8900000000000015, -0.05258211250849833, 0.001675080686916317
1.9000000000000015, -0.05257855520712014, 0.0016791419188390928
1.9100000000000015, -0.05257517743204758, 0.0016829741000598559
1.9200000000000015, -0.0525719733488851, 0.0016865885866828715
1.9300000000000015, -0.052568937155929606, 0.001689996258666603
1.9400000000000015, -0.05256606309629497, 0.0016932075354016212
1.9500000000000015, -0.052563345468916806, 0.001696232391007211
1.9600000000000015, -0.05256077863850285, 0.0016990803693377834
1.9700000000000015, -0.05255835704449143, 0.0017017605986914184
1.9800000000000015, -0.05255607520907793, 0.0017042818062140014
1.9900000000000015, -0.05255392774436632, 0.001706652331993489
2.0000000000000013, -0.0525519093587005, 0.0017088801428398468
2.010000000000001, -0.052550014862227434, 0.001710972845747142
2.020000000000001, -0.05254823917174189, 0.001712937701035159
2.0300000000000007, -0.0525465773148601, 0.0017147816351687237
2.0400000000000005, -0.05254502443356755, 0.0017165112532536964
2.0500000000000003, -0.05254357578718373, 0.0017181328512093016
2.06, -0.05254222675478475, 0.0017196524276171272
2.07, -0.05254097283712267, 0.0017210756952477405
2.0799999999999996, -0.05253980965807823, 0.0017224080922664381
