Time, Population(0), Population(1), Population(2)
5.999999999999995, 23.757640691098043, 1.3044821968938247, 3.3511649534619794
6.099999999999994, 23.77465238827467, 1.2968944676494705, 3.331689228231921
6.199999999999994, 23.792960232261205, 1.289496940502243, 3.3121866421053037
6.299999999999994, 23.812559137832405, 1.2822902861126395, 3.2926682753056653
6.399999999999993, 23.833443651130082, 1.2752751098058923, 3.2731449798653274
6.499999999999993, 23.855607957531127, 1.2684519570201318, 3.2536273763448693
6.5999999999999925, 23.879045889100084, 1.2618213186279914, 3.2341258511641406
6.699999999999992, 23.903750931621126, 1.2553836361287982, 3.2146505545211044
6.799999999999992, 23.929716231204935, 1.2491393067091494, 3.19521139887446
6.8999999999999915, 23.95693460046692, 1.2430886881702623, 3.1758180579658895
6.999999999999991, 23.98539852427395, 1.237232103721058, 3.156479966357628
7.099999999999991, 24.015100165057568, 1.2315698466364335, 3.137206319461174
7.19999999999999, 24.046031367692265, 1.2261021847806488, 3.1180060740329885
7.29999999999999, 24.078183663937992, 1.220829364996176, 3.098887949113344
7.39999999999999, 24.11154827644687, 1.2157516173587266, 3.07986042738468
7.499999999999989, 24.1461161223342, 1.2108691592995113, 3.06093175692624
7.599999999999989, 24.181877816314806, 1.2061821995960968, 3.042109953342151
7.699999999999989, 24.218823673405836, 1.2016909422334523, 3.0234028022406
7.799999999999988, 24.256943711197767, 1.197395590137037, 3.004817862042272
7.899999999999988, 24.296227651695553, 1.1932963487799437, 2.986362467096787
7.999999999999988, 24.336664922732403, 1.1893934296662716, 2.968043731086488
8.099999999999987, 24.378244658958785, 1.1856870536930377, 2.9498685506975355
8.199999999999987, 24.42095570240956, 1.1821774543930157, 2.9318436095389813
8.299999999999986, 24.464786602652527, 1.1788648810609674, 2.9139753822911043
8.399999999999986, 24.509725616521735, 1.1757496017657614, 2.8962701390650776
8.499999999999986, 24.555760707439063, 1.172831906250897, 2.878733949956668
8.599999999999985, 24.60287954432814, 1.170112108725928, 2.8613726897774563
8.699999999999985, 24.651069500124187, 1.1675905505512618, 2.8441920429477574
8.799999999999985, 24.700317649884184, 1.165267602818733, 2.827197508536162
8.899999999999984, 24.75061076850138, 1.1631436688302974, 2.8103944054313623
8.999999999999984, 24.8019353280287, 1.1612191864770698, 2.7937878776326213
9.099999999999984, 24.85427749461537, 1.1594946305208287, 2.7773828996460006
9.199999999999983, 24.907623125061445, 1.1579705147799773, 2.761184281974146
9.299999999999983, 24.96195776299495, 1.156647394221783, 2.745196676688142
9.399999999999983, 25.017266634676478, 1.1555258669625577, 2.729424583070637
9.499999999999982, 25.073534644436172, 1.154606576177261, 2.7138723533201117
9.599999999999982, 25.130746369748135, 1.1538902119197882, 2.698544198306818
9.699999999999982, 25.188886055947606, 1.1533775128550063, 2.6834441933715776
9.799999999999981, 25.247937610596082, 1.1530692679033498, 2.6685762841592275
9.89999999999998, 25.30788459749999, 1.1529663177985552, 2.653944292479131
9.99999999999998, 25.368710230388594, 1.1530695565588391, 2.6395519221857464
10.09999999999998, 25.4303973662569, 1.1533799328715486, 2.625402765072814
10.19999999999998, 25.492928498379744, 1.1538984513910209, 2.6115003067752847
10.29999999999998, 25.5562857490032, 1.1546261739490742, 2.59784793267361
10.399999999999979, 25.620450861720062, 1.1555642206772452, 2.5844489337955516
10.499999999999979, 25.68540519353592, 1.1567137710395212, 2.571306512711118
10.599999999999978, 25.7511297066333, 1.1580760647739883, 2.5584237894167368
10.699999999999978, 25.817604959841063, 1.1596524027414339, 2.54580380720517
10.799999999999978, 25.884811099817036, 1.1614441476785538, 2.533449538518118
10.899999999999977, 25.952727851952094, 1.1634527248530167, 2.5213638907788645
10.999999999999977, 26.02133451100445, 1.165679622617223, 2.5095497122026424
11.099999999999977, 26.090609931473264, 1.1681263928571537, 2.498009797582819
11.199999999999976, 26.160532517721393, 1.1707946513322487, 2.4867468940512523
11.299999999999976, 26.23108021385762, 1.173686077901794, 2.475763706811541
11.399999999999975, 26.302230493389285, 1.1768024166328035, 2.4650629048441157
11.499999999999975, 26.373960348656983, 1.1801454757838663, 2.4546471265824263
11.599999999999975, 26.446246280063892, 1.1837171276589167, 2.4445189855596983
11.699999999999974, 26.519064285112723, 1.1875193083243332, 2.4346810760259214
11.799999999999974, 26.592389847264656, 1.1915540171822028, 2.425135978534981
11.899999999999974, 26.666197924635142, 1.1958233163920196, 2.415886265501939
11.999999999999973, 26.74046293854275, 1.2003293301324605, 2.4069345067306913
12.099999999999973, 26.81515876192809, 1.2050742436942776, 2.3982832749122736
12.199999999999973, 26.890258707661282, 1.2100603023946948, 2.389935151094243
12.299999999999972, 26.965735516757363, 1.2152898103030314, 2.3818927301215926
12.399999999999972, 27.041561346520655, 1.2207651287666053, 2.37415862604972
12.499999999999972, 27.117707758640222, 1.2264886747252544, 2.366735477529985
12.599999999999971, 27.19414570726032, 1.2324629188021097, 2.359625953168372
12.69999999999997, 27.27084552705116, 1.2386903831575111, 2.352832756857742
12.79999999999997, 27.347776921306952, 1.245173639092218, 2.3463586330840944
12.89999999999997, 27.42490895010015, 1.2519153043852747, 2.3402063722071507
12.99999999999997, 27.502210018522547, 1.2589180403511606, 2.334378815715435
13.09999999999997, 27.57964786504578, 1.266184548600017, 2.3288788614558937
13.199999999999969, 27.657189550036232, 1.2737175674839774, 2.3237094688378424
13.299999999999969, 27.734801444460928, 1.2815198682118274, 2.318873664010846
13.399999999999968, 27.81244921882392, 1.289594250613396, 2.31437454501581
13.499999999999968, 27.89009783237458, 1.2979435385343023, 2.3102152869082904
13.599999999999968, 27.967711522632015, 1.3065705748408738, 2.3063991468526246
13.699999999999967, 28.045253795272238, 1.3154782160142728, 2.3029294691850883
13.799999999999967, 28.122687414427578, 1.324669326312097, 2.299809690443849
13.899999999999967, 28.199974393450567, 1.334146771474983, 2.297043344362927
13.999999999999966, 28.27707598619748, 1.343913411955018, 2.2946340668268506
14.099999999999966, 28.3539526788897, 1.353972095642099, 2.2925856007820347
14.199999999999966, 28.43056418261431, 1.3643256500637337, 2.290901801100229
14.299999999999965, 28.506869426528294, 1.3749768740332216, 2.2895866393886397
14.399999999999965, 28.582826551834366, 1.3859285287206282, 2.2886442087404575
14.499999999999964, 28.658392906599474, 1.3971833281205464, 2.2880787284186734
14.599999999999964, 28.73352504149077, 1.4087439288902965, 2.28789454846502
14.699999999999964, 28.808178706506997, 1.4206129195319774, 2.2880961542248515
14.799999999999963, 28.882308848787325, 1.4327928088916786, 2.288688170777573
14.899999999999963, 28.95586961158258, 1.445286013949162, 2.2896753672609984
14.999999999999963, 29.028814334478078, 1.458094846871518, 2.2910626610766442
15.099999999999962, 29.101095554960338, 1.4712215013046346, 2.2928551219614794
15.199999999999962, 29.172665011424023, 1.4846680378768553, 2.295057975910111
15.299999999999962, 29.24347364771857, 1.4984363688899565, 2.2976766089296357
15.399999999999961, 29.313471619337783, 1.512528242173569, 2.300716570607605
15.499999999999961, 29.382608301358953, 1.5269452240804042, 2.3041835774715462
15.59999999999996, 29.45083229824133, 1.5416886816012005, 2.3080835161164432
15.69999999999996, 29.518091455596906, 1.5567597635801367, 2.312422446074289
15.79999999999996, 29.584332874049558, 1.5721593810136676, 2.3172066023974796
15.89999999999996, 29.6495029253011, 1.5878881864182948, 2.3224423979252533
15.99999999999996, 29.713547270525492, 1.603946552255742, 2.328136425199686
16.09999999999996, 29.776410881214456, 1.6203345484074168, 2.3342954579949247
16.19999999999996, 29.83803806259968, 1.6370519186938928, 2.340926452420267
16.29999999999996, 29.89837247977807, 1.6540980564394978, 2.3480365475545564
16.399999999999963, 29.957357186667622, 1.6714719790869996, 2.355633065565955
16.499999999999964, 30.01493465792181, 1.6891723018727993, 2.363723511267686
16.599999999999966, 30.07104682393033, 1.7071972105790996, 2.3723155710565744
16.699999999999967, 30.1256351090333, 1.725544433386163, 2.3814171111774365
16.79999999999997, 30.17864047307451, 1.744211211855089, 2.3910361752522724
16.89999999999997, 30.230003456417165, 1.7631942710795088, 2.401180981009145
16.99999999999997, 30.279664228542586, 1.782489789053296, 2.4118599161412546
17.099999999999973, 30.327562640348305, 1.80209336531077, 2.423081533222343
17.199999999999974, 30.373638280257172, 1.8219999889060257, 2.4348545436000433
17.299999999999976, 30.417830534243226, 1.842204005808871, 2.447187810184162
17.399999999999977, 30.460078649872923, 1.862699085806499, 2.46009033904227
17.49999999999998, 30.500321804452277, 1.8834781890123728, 2.473571269710275
17.59999999999998, 30.53849917736083, 1.9045335320968995, 2.48763986412102
17.69999999999998, 30.574550026642964, 1.9258565543682635, 2.502305494049371
17.799999999999983, 30.608413769914463, 1.9474378838462771, 2.5175776269677965
17.899999999999984, 30.64003006962926, 1.9692673034871964, 2.533465810202145
17.999999999999986, 30.66933892273578, 1.99133371773314, 2.5499796532733154
18.099999999999987, 30.696280754736154, 2.0136251195759027, 2.567128808306817
18.19999999999999, 30.720796518143374, 2.0361285583415474, 2.584922948388879
18.29999999999999, 30.742827795311566, 2.0588301084190337, 2.603371743745054
18.39999999999999, 30.76231690559391, 2.0817148391731854, 2.622484835615054
18.499999999999993, 30.779207016759145, 2.104766786299389, 2.6422718076961504
18.599999999999994, 30.793442260573908, 2.1279689248943328, 2.662742155026925
18.699999999999996, 30.80496785243163, 2.1513031445337583, 2.6839052501835985
18.799999999999997, 30.813730214881645, 2.1747502266641914, 2.7057703066628003
18.9, 30.81967710488298, 2.198289824631001, 2.7283463393275587
19, 30.822757744577316, 2.2219004466793524, 2.7516421217977696
19.1, 30.822922955343866, 2.2455594422776146, 2.7756661406724836
19.200000000000003, 30.820125294866457, 2.2692429921241275, 2.800426546479373
19.300000000000004, 30.81431919690944, 2.2929261022076677, 2.825931101256805
19.400000000000006, 30.805461113464755, 2.316582602299122, 2.852187122686264
19.500000000000007, 30.79350965889748, 2.3401851492563948, 2.879201424707718
19.60000000000001, 30.77842575568187, 2.36370523552615, 2.9069802545679804
19.70000000000001, 30.760172781284428, 2.387113203224148, 2.9355292262725374
19.80000000000001, 30.73871671571545, 2.4103782641703755, 2.9648532504347243
19.900000000000013, 30.714026289235502, 2.4334685262454876, 2.9949564605428343
20.000000000000014, 30.68607312966928, 2.456351026420836, 3.0258421356958505
20.100000000000016, 30.65483190874661, 2.4789917707953717, 3.0575126198920777
20.200000000000017, 30.620280486858768, 2.501355781948405, 3.0899692379922206
20.30000000000002, 30.582400055588803, 2.5234071538875122, 3.123212208519361
20.40000000000002, 30.541175277347243, 2.5451091148353817, 3.1572405535029073
20.50000000000002, 30.496594421420166, 2.566424098057936, 3.192052005621823
20.600000000000023, 30.448649495714662, 2.5873138208885407, 3.2276429129542032
20.700000000000024, 30.397336373468974, 2.607739372049377, 3.264008141695354
20.800000000000026, 30.34265491418025, 2.62766130731116, 3.301140977264659
20.900000000000027, 30.284609077992773, 2.6470397534664523, 3.339033024282334
21.00000000000003, 30.22320703278446, 2.665834520520038, 3.377674105960157
21.10000000000003, 30.158461253188783, 2.684005221922527, 3.4170521635149433
21.20000000000003, 30.09038861079471, 2.7015114025909854, 3.4571531562790803
21.300000000000033, 30.019010454777394, 2.7183126743735913, 3.497960963248155
21.400000000000034, 29.94435268222942, 2.734368858524718, 3.5394572868706358
21.500000000000036, 29.866445797484687, 2.7496401346633714, 3.581621559947612
21.600000000000037, 29.78532495975622, 2.7640871955925417, 3.6244308565707084
21.70000000000004, 29.701030018444445, 2.7776714072609447, 3.6678598080820968
21.80000000000004, 29.61360553551437, 2.790354973052949, 3.711880525090782
21.90000000000004, 29.5231007943883, 2.802101101498823, 3.7564625266224896
22.000000000000043, 29.4295697948554, 2.812874176407035, 3.801572677515256
22.100000000000044, 29.333071233560386, 2.8226399283349854, 3.847175135197373
22.200000000000045, 29.233668469700255, 2.831365606235672, 3.893231306997577
22.300000000000047, 29.131429475630608, 2.8390201480472683, 3.939699819137419
22.40000000000005, 29.026426772160985, 2.845574348931885, 3.9865364985414615
22.50000000000005, 28.918737348401308, 2.8510010258207314, 4.03369436857094
22.60000000000005, 28.808442566108237, 2.8552751768868707, 4.081123659739649
22.700000000000053, 28.69562804857143, 2.858374134545403, 4.128771836406145
22.800000000000054, 28.58038355417278, 2.860277710575391, 4.176583640353266
22.900000000000055, 28.462802834848116, 2.8609683319693766, 4.224501152063965
23.000000000000057, 28.342983479778088, 2.8604311661457107, 4.272463870381541
23.10000000000006, 28.22102674473277, 2.858654234206882, 4.320408811102886
23.20000000000006, 28.097037367592616, 2.8556285109937343, 4.36827062489594
23.30000000000006, 27.971123370664465, 2.8513480107710194, 4.415981734758387
23.400000000000063, 27.84339585050571, 2.845809857483683, 4.463472493045306
23.500000000000064, 27.713968756060726, 2.8390143386449056, 4.510671357891032
23.600000000000065, 27.582958656000446, 2.8309649420550715, 4.557505088637134
23.700000000000067, 27.450484496237763, 2.821668374704067, 4.603898959657505
23.800000000000068, 27.31666734866691, 2.811134563375633, 4.649776991745529
23.90000000000007, 27.181630152243606, 2.799376636649888, 4.695062200001596
24.00000000000007, 27.045497447583507, 2.7864108881859595, 4.739676856934651
24.100000000000072, 26.90839510630854, 2.7722567213581826, 4.783542769273898
24.200000000000074, 26.77045005641338, 2.7569365755137167, 4.8265815667793435
24.300000000000075, 26.631790004957306, 2.7404758343133815, 4.868715001147415
24.400000000000077, 26.492543159408786, 2.722902716808087, 4.909865252933556
24.500000000000078, 26.35283794898178, 2.7042481520871022, 4.949955244261802
24.60000000000008, 26.21280274730324, 2.684545638508569, 4.988908954964856
24.70000000000008, 26.07256559774022, 2.6638310886841876, 5.026651739700174
24.800000000000082, 25.932253942693634, 2.642142661536102, 5.063110643520626
24.900000000000084, 25.791994358132147, 2.619520582872403, 5.098214713344073
25.000000000000085, 25.651912294596563, 2.5960069560361023, 5.1318953027661856
25.100000000000087, 25.512131825851135, 2.571645564269424, 5.164086367695424
25.200000000000088, 25.37277540629454, 2.5464816664993912, 5.194724750358193
25.30000000000009, 25.233963638171435, 2.5205617882913804, 5.2237504493250775
25.40000000000009, 25.09581504954461, 2.4939335097340742, 5.251106873343932
25.500000000000092, 24.958445883900602, 2.4666452520124045, 5.276741076930578
25.600000000000094, 24.82196990216802, 2.438746064395287, 5.30060397585977
25.700000000000095, 24.68649819782921, 2.410285413313113, 5.322650540914988
25.800000000000097, 24.552139025703696, 2.381312975127848, 5.342839968491243
25.900000000000098, 24.418997644877013, 2.351878434107819, 5.361135826896851
26.0000000000001, 24.28717617614208, 2.322031287012038, 5.377506177463027
26.1000000000001, 24.156773474213836, 2.2918206555676943, 5.391923669840239
26.200000000000102, 24.027885014872613, 2.2612951079916455, 5.404365611132656
26.300000000000104, 23.900602797088013, 2.230502490565078, 5.414814008792229
26.400000000000105, 23.77501526007506, 2.199489770122731, 5.423255587458083
26.500000000000107, 23.651207215138292, 2.168302888166689, 5.429681780180415
26.600000000000108, 23.529259792068558, 2.1369866271625195, 5.434088694707918
26.70000000000011, 23.409250399771917, 2.105584489424741, 5.436477055740289
26.80000000000011, 23.291252700731498, 2.0741385888515773, 5.436852124250027
26.900000000000112, 23.175336598831496, 2.042689555627752, 5.435223595158421
27.000000000000114, 23.06156824000838, 2.0112764538803827, 5.431605474807456
27.100000000000115, 22.950010025137694, 1.9799367121484575, 5.426015939801325
27.200000000000117, 22.84072063451677, 1.9487060664120777, 5.418477178897774
27.300000000000118, 22.733755063262894, 1.9176185153246166, 5.40901521971027
27.40000000000012, 22.629164666914214, 1.8867062871997722, 5.397659742037735
27.50000000000012, 22.526997216495708, 1.85599981822664, 5.3844438796696785
27.600000000000122, 22.42729696229584, 1.8255277413194992, 5.369404012522505
27.700000000000124, 22.33010470558935, 1.7953168849548748, 5.352579550948913
27.800000000000125, 22.23545787753864, 1.7653922813063443, 5.334012714028323
27.900000000000126, 22.143390624509955, 1.7357771829570048, 5.3137483035943465
28.000000000000128, 22.053933899049312, 1.7064930874498354, 5.29183347568725
28.10000000000013, 21.967115555778236, 1.6775597689266775, 5.268317511037684
28.20000000000013, 21.882960451488618, 1.6489953161063162, 5.243251586094506
28.300000000000132, 21.801490548739586, 1.6208161758602901, 5.216688546006927
28.400000000000134, 21.722725022286653, 1.593037201660594, 5.188682680861213
28.500000000000135, 21.646680367703944, 1.565671706195463, 5.159289506357245
28.600000000000136, 21.573370511592817, 1.5387315174768637, 5.128565549991971
28.700000000000138, 21.502806922805373, 1.5122270377953426, 5.096568143697224
28.80000000000014, 21.434998724147533, 1.4861673049134718, 5.063355223760068
28.90000000000014, 21.36995280406365, 1.460560054927516, 5.0289851387362745
29.000000000000142, 21.30767392784257, 1.4354117862672655, 4.993516465952952
29.100000000000144, 21.248164847922908, 1.4107278243455372, 4.957007837085946
29.200000000000145, 21.191426412913216, 1.3865123864109599, 4.919517773192293
29.300000000000146, 21.13745767497982, 1.3627686461997588, 4.881104529478376
29.400000000000148, 21.08625599529146, 1.3394987980238042, 4.841825949991345
29.50000000000015, 21.03781714724535, 1.316704119972765, 4.801739332334923
29.60000000000015, 20.992135417232923, 1.2943850359474522, 4.760901302431473
29.700000000000152, 20.949203702736355, 1.2725411762789975, 4.71936769928018
29.800000000000153, 20.909013607577776, 1.251171436724225, 4.677193469596402
29.900000000000155, 20.871555534172284, 1.230274035661176, 4.634432572159707
30.000000000000156, 20.8368187726633, 1.2098465693401943, 4.59113789164763
30.100000000000158, 20.804791586844548, 1.189886065075102, 4.54736116168843
30.20000000000016, 20.775461296796593, 1.1703890322858423, 4.5031528968290555
30.30000000000016, 20.74881435818779, 1.1513515113284647, 4.458562333083509
30.400000000000162, 20.724836438209774, 1.1327691200705485, 4.413637376701652
30.500000000000163, 20.703512488135654, 1.1146370981901321, 4.368424560778825
30.600000000000165, 20.684826812505758, 1.0969503491940455, 4.322969009311868
30.700000000000166, 20.668763134960784, 1.0797034801672736, 4.277314408297038
30.800000000000168, 20.65530466075508, 1.0628908392787741, 4.231502983459303
30.90000000000017, 20.644434135994835, 1.0465065510811087, 4.185575484200278
31.00000000000017, 20.636133903655985, 1.0305445496514412, 4.139571173353085
31.100000000000172, 20.630385956445497, 1.0149986096300767, 4.093527822336518
31.200000000000173, 20.627171986577437, 0.9998623752198401, 4.047481711307334
31.300000000000175, 20.626473432541204, 0.9851293872153745, 4.001467633918391
31.400000000000176, 20.628271522944967, 0.9707931081359903, 3.955518906300859
31.500000000000178, 20.63254731752135, 0.9568469455391568, 3.909667379900959
31.60000000000018, 20.63928174538549, 0.9432842735941696, 3.863943457815149
31.70000000000018, 20.648455640638474, 0.9300984529971212, 3.818376114282052
31.800000000000182, 20.660049775410307, 0.9172828493090909, 3.7729929170047027
31.900000000000183, 20.674044890437713, 0.9048308497995882, 3.727820051992389
32.000000000000185, 20.690421723272415, 0.8927358788768263, 3.682882350627506
32.100000000000186, 20.70916103421513, 0.8809914121854064, 3.6382033186791274
32.20000000000019, 20.730243630069722, 0.8695909894506035, 3.5938051670013307
32.30000000000019, 20.75365038581103, 0.858528226146668, 3.549708843670543
32.40000000000019, 20.779362264257887, 0.8477968240644983, 3.5059340673322112
32.50000000000019, 20.807360333841267, 0.837390580851741, 3.462499361542793
32.60000000000019, 20.837625784555154, 0.8273033985958842, 3.4194220899084478
32.700000000000195, 20.870139942175303, 0.8175292915182845, 3.3767184918366286
32.800000000000196, 20.904884280828483, 0.808062392844333, 3.3344037187311977
32.9000000000002, 20.94184043399187, 0.7988969609121805, 3.292491870475496
33.0000000000002, 20.98099020399956, 0.7900273845796032, 3.2509960320610554
33.1000000000002, 21.02231557012993, 0.7814481879857634, 3.2099283102322587
33.2000000000002, 21.06579869534462, 0.7731540347217969, 3.1692998700293296
33.3000000000002, 21.111421931746772, 0.7651397314613783, 3.1291209711233683
33.400000000000205, 21.159167824822863, 0.7574002310996821, 3.089401003847996
33.500000000000206, 21.20901911652947, 0.7499306354464996, 3.05014852484225
33.60000000000021, 21.26095874728305, 0.7427261975166761, 3.0113712922289593
33.70000000000021, 21.31496985690763, 0.7357823234585449, 2.9730763002617326
33.80000000000021, 21.371035784592312, 0.7290945741586159, 2.9352698133820474
33.90000000000021, 21.429140067907184, 0.7226586665584818, 2.897957399635679
34.00000000000021, 21.489266440923615, 0.7164704747176871, 2.8611439634049614
34.100000000000215, 21.551398831481333, 0.7105260306542154, 2.8248337774200305
34.200000000000216, 21.615521357642514, 0.7048215249922519, 2.7890305140184
34.30000000000022, 21.681618323369587, 0.6993533074449876, 2.75373727562791
34.40000000000022, 21.74967421346105, 0.6941178871584559, 2.718956624453326
34.50000000000022, 21.81967368777691, 0.6891119329407106, 2.6846906113516718
34.60000000000022, 21.891601574782527, 0.6843322733990808, 2.6509408038857476
34.70000000000022, 21.965442864437247, 0.6797758970067628, 2.6177083135493024
34.800000000000225, 22.041182700451532, 0.675439952118635, 2.5849938221609436
34.900000000000226, 22.118806371934294, 0.6713217469548954, 2.5527976074271486
35.00000000000023, 22.198299304449108, 0.6674187495699375, 2.5211195676777365
35.10000000000023, 22.27964705049642, 0.6637285878227681, 2.489959245779779
35.20000000000023, 22.362835279436197, 0.6602490493642633, 2.4593158522383574
35.30000000000023, 22.447849766863392, 0.6569780816556127, 2.4291882874946635
35.40000000000023, 22.534676383446687, 0.6539137920314474, 2.399575163433864
35.500000000000234, 22.623301083238694, 0.6510544478203598, 2.370474824116772
35.600000000000236, 22.713709891464042, 0.6483984765348073, 2.3418853657508905
35.70000000000024, 22.80588889178964, 0.6459444661417395, 2.3138046559175893
35.80000000000024, 22.89982421307974, 0.6436911654247095, 2.2862303520733493
35.90000000000024, 22.995502015636447, 0.6416374844476935, 2.2591599193439262
36.00000000000024, 23.0929084769245, 0.6397824951303811, 2.232590647631066
36.10000000000024, 23.19202977677757, 0.6381254319442733, 2.206519668052131
36.200000000000244, 23.292852082081424, 0.6366656927385652, 2.180943968733494
36.300000000000246, 23.39536153092766, 0.6354028397044622, 2.155860409979063
36.40000000000025, 23.49954421623018, 0.6343366004863069, 2.1312657388356007
36.50000000000025, 23.605386168794617, 0.6334668694476522, 2.107156603076833
36.60000000000025, 23.712873339829745, 0.6327937091002246, 2.083529564628487
36.70000000000025, 23.821991582887865, 0.6323173517035476, 2.0603811124565685
36.80000000000025, 23.932726635219925, 0.6320382010428783, 2.037707674941237
36.900000000000254, 24.045064098529284, 0.6319568343929929, 2.0155056317586904
37.000000000000256, 24.158989419106636, 0.632074004675297, 1.9937713252934108
37.10000000000026, 24.274487867326982, 0.6323906428156767, 1.9725010716031353
37.20000000000026, 24.391544516487972, 0.6329078603104812, 1.9516911709587577
37.30000000000026, 24.51014422096733, 0.633626952008018, 1.9313379179813341
37.40000000000026, 24.630271593675722, 0.6345493991129496, 1.9114376113981961
37.50000000000026, 24.751910982779528, 0.6356768724209969, 1.8919865634400597
37.600000000000264, 24.875046447666726, 0.6370112357913843, 1.87298110890088
37.700000000000266, 24.99966173412731, 0.6385545498645055, 1.854417613882051
37.80000000000027, 25.125740248718245, 0.6403090760323175, 1.8362924842424024
37.90000000000027, 25.25326503228117, 0.642277280669025, 1.8186021737753335
38.00000000000027, 25.382218732579688, 0.6444618396296463, 1.8013431921342569
38.10000000000027, 25.512583576021328, 0.6468656430240866, 1.7845121125274521
38.20000000000027, 25.644341338427672, 0.649491800274367, 1.7681055792033045
38.300000000000274, 25.777473314814614, 0.6523436454626576, 1.7521203147468383
38.400000000000276, 25.91196028814296, 0.6554247429777489, 1.7365531272083974
38.50000000000028, 26.047782496998057, 0.6587388934675567, 1.7214009170853064
38.60000000000028, 26.18491960215548, 0.6622901401051772, 1.7066606841773282
